task,model,arm,row,group,raw,GROUNDING,BIOLOGY,COHERENCE,SPECIFICITY,NO_FABRICATION,CLINICAL_USE,MEAN
T3_l2c,qwen7b,genuine,91,OAS2_0070,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,106,OAS2_0079,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,86,OAS2_0067,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,3.0,4.0,3.0,2.0,3.0,3.0,3.0
T3_l2c,qwen7b,genuine,23,OAS2_0020,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,99,OAS2_0073,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,shuffled,152,OAS2_0121,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,121,OAS2_0095,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,3.0,4.0,3.0,2.0,3.0,2.0,2.833333333333333
T3_l2c,qwen7b,genuine,106,OAS2_0079,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,207,OAS2_0176,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,119,OAS2_0092,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,205,OAS2_0175,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,166,OAS2_0134,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,shuffled,184,OAS2_0150,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,209,OAS2_0178,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,85,OAS2_0066,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,93,OAS2_0070,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,167,OAS2_0135,SCORES: GROUNDING=3 BIOLOGY=2 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,2.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,39,OAS2_0034,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,genuine,133,OAS2_0103,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,56,OAS2_0045,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,145,OAS2_0117,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,genuine,78,OAS2_0061,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,137,OAS2_0106,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,53,OAS2_0043,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,80,OAS2_0062,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,20,OAS2_0018,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,221,OAS2_0186,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,215,OAS2_0183,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,20,OAS2_0018,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,2.0,4.0,3.0,3.1666666666666665
T3_l2c,qwen7b,genuine,157,OAS2_0127,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,43,OAS2_0036,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,165,OAS2_0133,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,shuffled,147,OAS2_0117,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,shuffled,163,OAS2_0129,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,166,OAS2_0134,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,2.0,3.0,3.0,2.0,4.0,3.0,2.833333333333333
T3_l2c,qwen7b,genuine,147,OAS2_0117,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,207,OAS2_0176,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,3.0,4.0,3.0,2.0,3.0,3.0,3.0
T3_l2c,qwen7b,shuffled,116,OAS2_0090,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,3.0,4.0,3.0,2.0,3.0,3.0,3.0
T3_l2c,qwen7b,shuffled,118,OAS2_0091,SCORES: GROUNDING=2 BIOLOGY=2 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,2.0,2.0,1.0,3.0,2.0,2.0
T3_l2c,qwen7b,shuffled,82,OAS2_0063,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
T3_l2c,qwen7b,shuffled,186,OAS2_0152,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=2 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,2.0,1.0,3.0,2.0,2.1666666666666665
T3_l2c,qwen7b,shuffled,46,OAS2_0037,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,1.0,3.0,2.0,2.333333333333333
T3_l2c,qwen7b,genuine,14,OAS2_0013,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,shuffled,41,OAS2_0036,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=1 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,1.0,3.0,2.0,2.333333333333333
T3_l2c,qwen7b,genuine,53,OAS2_0043,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,148,OAS2_0118,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=4 NO_FABRICATION=4 CLINICAL_USE=4,4.0,4.0,4.0,4.0,4.0,4.0,4.0
T3_l2c,qwen7b,genuine,209,OAS2_0178,SCORES: GROUNDING=3 BIOLOGY=4 COHERENCE=3 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,3.0,4.0,3.0,3.0,4.0,3.0,3.333333333333333
T3_l2c,qwen7b,shuffled,40,OAS2_0035,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,genuine,30,OAS2_0027,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,3.0,4.0,3.0,3.6666666666666665
T3_l2c,qwen7b,genuine,107,OAS2_0079,SCORES: GROUNDING=4 BIOLOGY=4 COHERENCE=4 SPECIFICITY=3 NO_FABRICATION=4 CLINICAL_USE=3,4.0,4.0,4.0,3.0,4.0,3.0,3.6666666666666665
T3_l2c,qwen7b,genuine,59,OAS2_0048,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,genuine,40,OAS2_0035,SCORES: GROUNDING=3 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=4 CLINICAL_USE=3,3.0,3.0,3.0,2.0,4.0,3.0,3.0
T3_l2c,qwen7b,shuffled,28,OAS2_0027,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=3,2.0,3.0,3.0,2.0,3.0,3.0,2.6666666666666665
T3_l2c,qwen7b,shuffled,148,OAS2_0118,SCORES: GROUNDING=2 BIOLOGY=3 COHERENCE=3 SPECIFICITY=2 NO_FABRICATION=3 CLINICAL_USE=2,2.0,3.0,3.0,2.0,3.0,2.0,2.5
